Speaker	Task	Label	TokNum	T	R	AAAmeta
TP7	imit	k	49	0.4963	58.7309	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	0.4566	57.9851	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	0.4169	58.0888	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	0.3772	58.7235	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	0.3375	59.3334	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	0.2978	60.8348	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	0.2581	61.9486	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	0.2184	64.1661	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	0.1787	66.2281	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	0.139	67.6505	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	0.0993	69.2408	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	0.0596	70.8781	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	0.0199	72.4808	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	-0.0199	72.6684	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	-0.0596	72.4832	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	-0.0993	72.1498	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	-0.139	71.7671	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	-0.1787	71.1448	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	-0.2184	69.4902	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	-0.2581	65.5465	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	-0.2978	58.1382	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	49	-0.3375	54.9057	Tongue k 5/26/2017 2:55:16 PM 49
TP7	imit	k	79	0.4963	59.6865	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	0.4566	58.6765	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	0.4169	58.7235	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	0.3772	59.3458	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	0.3375	60.2965	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	0.2978	60.9632	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	0.2581	61.3287	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	0.2184	63.3463	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	0.1787	64.5859	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	0.139	66.117	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	0.0993	68.6803	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	0.0596	70.1521	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	0.0199	71.3769	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	-0.0199	71.5769	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	-0.0596	71.572	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	-0.0993	71.3695	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	-0.139	70.9201	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	-0.1787	70.6978	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	-0.2184	69.8483	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	-0.2581	68.3494	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	-0.2978	65.9836	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	-0.3375	63.5364	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	-0.3772	61.6917	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	-0.4169	59.3952	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	79	-0.4566	57.1282	Tongue k 5/26/2017 2:59:13 PM 79
TP7	imit	k	105	0.4169	57.8641	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	0.3772	58.2073	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	0.3375	59.0173	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	0.2978	60.2792	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	0.2581	60.9139	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	0.2184	61.5238	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	0.1787	63.7266	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	0.139	65.5317	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	0.0993	67.0677	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	0.0596	68.742	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	0.0199	70.3817	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	-0.0199	71.3152	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	-0.0596	71.9474	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	-0.0993	71.6189	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	-0.139	71.0954	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	-0.1787	70.7003	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	-0.2184	70.4657	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	-0.2581	68.6087	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	-0.2978	67.001	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	105	-0.3375	62.9166	Tongue k 5/26/2017 3:02:20 PM 105
TP7	imit	k	116	0.4169	58.6321	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	0.3772	59.1655	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	0.3375	59.4322	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	0.2978	59.5408	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	0.2581	60.5805	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	0.2184	61.3855	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	0.1787	63.5883	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	0.139	64.781	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	0.0993	66.9443	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	0.0596	68.6408	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	0.0199	70.2755	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	-0.0199	70.9472	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	-0.0596	71.3522	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	-0.0993	71.5226	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	-0.139	71.4559	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	-0.1787	71.1596	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	-0.2184	70.52	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	-0.2581	69.6557	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	-0.2978	68.7865	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	-0.3375	66.6504	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	-0.3772	63.5981	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	-0.4169	60.8892	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	-0.4566	57.511	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	-0.4963	54.1723	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	116	-0.536	50.5447	Tongue k 5/26/2017 3:03:22 PM 116
TP7	imit	k	131	0.4963	59.1038	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	0.4566	59.0346	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	0.4169	59.0568	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	0.3772	59.0346	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	0.3375	59.6816	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	0.2978	60.294	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	0.2581	61.0003	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	0.2184	62.0473	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	0.1787	65.4404	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	0.139	67.9271	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	0.0993	69.1742	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	0.0596	70.7028	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	0.0199	70.9991	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	-0.0199	71.246	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	-0.0596	70.7398	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	-0.0993	70.5274	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	-0.139	70.2558	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	-0.1787	70.0459	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	-0.2184	68.7025	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	-0.2581	66.8801	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	-0.2978	65.023	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	-0.3375	63.2129	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	-0.3772	60.8052	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	-0.4169	57.222	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	131	-0.4566	53.308	Tongue k 5/26/2017 3:05:03 PM 131
TP7	imit	k	166	0.4169	58.2197	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	0.3772	58.3753	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	0.3375	59.531	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	0.2978	60.8398	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	0.2581	62.0844	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	0.2184	62.561	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	0.1787	64.7687	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	0.139	66.0849	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	0.0993	68.1518	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	0.0596	69.9471	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	0.0199	70.4484	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.0199	70.3101	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.0596	70.4805	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.0993	70.2286	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.139	70.0879	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.1787	69.6804	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.2184	69.5298	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.2581	68.7297	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.2978	67.006	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.3375	64.2847	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.3772	60.8793	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.4169	57.3282	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.4566	55.0786	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.4963	53.8537	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.536	51.0213	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.5757	49.8631	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.6154	48.1468	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	k	166	-0.6551	47.8999	Tongue k 5/26/2017 3:08:20 PM 166
TP7	imit	t	13	0.4963	64.8452	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	0.4169	64.2476	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	0.3772	64.6748	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	0.3375	64.7514	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	0.2978	63.8723	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	0.2581	63.4846	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	0.2184	63.1215	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	0.1787	62.7536	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	0.139	62.8598	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	0.0993	62.1511	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	0.0596	61.9214	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	0.0199	61.7831	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	-0.0199	61.7362	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	-0.0596	61.7955	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	-0.0993	61.9757	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	-0.139	61.8523	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	-0.1787	61.4127	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	-0.2184	60.9558	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	-0.2581	60.8818	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	-0.2978	60.1212	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	-0.3375	58.9087	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	-0.3772	57.4196	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	-0.4169	56.4787	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	13	-0.4566	55.6811	Tongue t 5/26/2017 2:51:57 PM 13
TP7	imit	t	27	0.4566	61.4868	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	0.4169	61.5806	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	0.3772	61.8177	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	0.3375	62.4548	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	0.2978	62.5684	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	0.2581	62.5042	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	0.2184	61.9609	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	0.1787	61.5288	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	0.139	61.3584	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	0.0993	61.0941	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	0.0596	61.2398	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	0.0199	61.1015	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	-0.0199	61.0546	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	-0.0596	61.062	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	-0.0993	61.4547	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	-0.139	61.7189	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	-0.1787	62.035	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	-0.2184	62.1906	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	-0.2581	61.9584	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	-0.2978	61.83	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	-0.3375	61.4473	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	-0.3772	61.2769	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	-0.4169	60.0051	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	-0.4566	58.9185	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	27	-0.4963	58.0518	Tongue t 5/26/2017 2:53:12 PM 27
TP7	imit	t	50	0.536	64.6674	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	0.4963	64.7341	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	0.4566	64.7785	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	0.4169	64.3612	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	0.3772	63.9142	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	0.3375	63.9933	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	0.2978	63.5315	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	0.2581	62.7338	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	0.2184	62.0473	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	0.1787	61.5411	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	0.139	61.1386	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	0.0993	60.8966	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	0.0596	60.8892	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	0.0199	60.8003	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	-0.0199	60.8373	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	-0.0596	61.0917	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	-0.0993	61.2966	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	-0.139	61.7238	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	-0.1787	62.0078	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	-0.2184	62.4178	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	-0.2581	62.4079	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	-0.2978	62.2177	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	-0.3375	60.2718	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	-0.3772	58.5012	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	-0.4169	57.022	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	-0.4566	57.4443	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	-0.4963	55.5181	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	50	-0.536	53.3351	Tongue t 5/26/2017 2:55:22 PM 50
TP7	imit	t	71	0.4169	60.3731	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	0.3772	60.2397	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	0.3375	60.7608	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	0.2978	61.267	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	0.2581	61.3287	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	0.2184	61.0521	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	0.1787	60.8719	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	0.139	60.4496	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	0.0993	60.457	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	0.0596	60.9015	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	0.0199	60.7608	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	-0.0199	60.7138	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	-0.0596	60.4323	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	-0.0993	61.0867	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	-0.139	61.5362	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	-0.1787	62.1214	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	-0.2184	62.6326	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	-0.2581	62.7758	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	-0.2978	62.5067	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	-0.3375	61.9905	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	-0.3772	61.5485	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	-0.4169	60.7533	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	-0.4566	59.8397	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	-0.4963	58.2864	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	-0.536	56.0515	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	-0.5757	54.034	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	71	-0.6154	52.8042	Tongue t 5/26/2017 2:57:34 PM 71
TP7	imit	t	90	0.4169	60.4669	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	0.3772	60.5558	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	0.3375	60.3212	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	0.2978	60.294	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	0.2581	60.0594	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	0.2184	59.7483	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	0.1787	60.136	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	0.139	60.4348	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	0.0993	60.3434	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	0.0596	60.1483	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	0.0199	59.9483	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	-0.0199	60.0397	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	-0.0596	60.1953	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	-0.0993	60.2496	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	-0.139	60.1187	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	-0.1787	60.1113	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	-0.2184	61.2299	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	-0.2581	60.8176	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	-0.2978	59.5952	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	-0.3375	58.2444	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	-0.3772	57.2072	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	-0.4169	56.3874	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	-0.4566	55.8416	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	-0.4963	54.7748	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	-0.536	53.4067	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	90	-0.5757	53.0042	Tongue t 5/26/2017 3:00:14 PM 90
TP7	imit	t	108	0.4169	61.3682	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	0.3772	61.5016	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	0.3375	61.4423	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	0.2978	61.4868	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	0.2581	61.2818	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	0.2184	61.4028	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	0.1787	61.5164	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	0.139	61.5856	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	0.0993	61.3806	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	0.0596	61.1904	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	0.0199	61.3954	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	-0.0199	61.4423	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	-0.0596	61.5806	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	-0.0993	61.8127	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	-0.139	62.1338	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	-0.1787	62.0226	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	-0.2184	62.3807	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	-0.2581	62.4647	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	-0.2978	62.6227	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	-0.3375	62.2375	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	-0.3772	61.1435	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	-0.4169	60.0397	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	-0.4566	58.3975	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	-0.4963	56.1849	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	108	-0.536	53.9945	Tongue t 5/26/2017 3:02:37 PM 108
TP7	imit	t	146	0.4566	64.6773	Tongue t 5/26/2017 3:06:27 PM 146
TP7	imit	t	146	0.4169	63.9389	Tongue t 5/26/2017 3:06:27 PM 146
TP7	imit	t	146	0.3772	63.1536	Tongue t 5/26/2017 3:06:27 PM 146
TP7	imit	t	146	0.3375	62.5956	Tongue t 5/26/2017 3:06:27 PM 146
TP7	imit	t	146	0.2978	62.2424	Tongue t 5/26/2017 3:06:27 PM 146
TP7	imit	t	146	0.2581	62.7338	Tongue t 5/26/2017 3:06:27 PM 146
TP7	imit	t	146	0.2184	62.6351	Tongue t 5/26/2017 3:06:27 PM 146
TP7	imit	t	146	0.1787	62.761	Tongue t 5/26/2017 3:06:27 PM 146
